Time,Algorithm,NID,# Interests, #Data Packets, #Reinforcements, Task1, #Executions, Task2, #Executions, Task3,#Executions,,,,,
Fri Jan 01 18:08:11 CST 2010,DIFFUSION,5,40,14525,48,0,9225.8,,,,,,,,,
Fri Jan 01 18:08:11 CST 2010,DIFFUSION,6,40,14525,48,0,9480.9,,,,,,,,,
Fri Jan 01 18:08:11 CST 2010,DIFFUSION,7,30,23096,10,0,9506,,,,,,,,,
Fri Jan 01 18:08:11 CST 2010,DIFFUSION,8,50,15883,50,0,9111.1,,,,,,,,,
Fri Jan 01 18:19:05 CST 2010,DIRL,1,78,795,68,task-Sleep,1087,task-Diffuse,1312,0,11595.4,,,,,
Fri Jan 01 18:19:05 CST 2010,DIRL,2,78,853,74,task-Sleep,1120,task-Diffuse,1279,0.159909531,null,,,,,
Fri Jan 01 18:19:05 CST 2010,DIRL,3,102,1087,123,task-Sleep,946,task-Diffuse,1453,0,8900.6,,,,,
Fri Jan 01 18:19:05 CST 2010,DIRL,4,102,1241,163,task-Sleep,935,task-Diffuse,1464,0,8710.7,,,,,
Fri Jan 01 18:19:05 CST 2010,DIRL,5,68,142,67,task-10-0,974,task-Sleep,988,task-Diffuse,437,0,9885.8,,,
Fri Jan 01 18:19:05 CST 2010,DIRL,6,68,690,65,task-Sleep,1192,task-Diffuse,1207,1.11183468,null,,,,,
Fri Jan 01 18:19:05 CST 2010,DIRL,7,19,88,59,task-10-0,873,task-Sleep,1235,task-Diffuse,291,1.861269974,null,,,
Fri Jan 01 18:19:05 CST 2010,DIRL,8,85,389,80,task-10-0,547,task-Sleep,1014,task-Diffuse,838,0,10201.1,,,
Fri Jan 01 18:31:47 CST 2010,DIRL,1,77,789,74,task-Sleep,1125,task-Diffuse,1274,0.226648437,null,,,,,
Fri Jan 01 18:31:47 CST 2010,DIRL,2,77,884,84,task-Sleep,1083,task-Diffuse,1316,0,11540.5,,,,,
Fri Jan 01 18:31:48 CST 2010,DIRL,3,100,1235,133,task-Sleep,922,task-Diffuse,1477,0,8470.6,,,,,
Fri Jan 01 18:31:48 CST 2010,DIRL,4,100,1077,147,task-Sleep,934,task-Diffuse,1465,0,8575.7,,,,,
Fri Jan 01 18:31:48 CST 2010,DIRL,5,68,206,75,task-10-0,1074,task-Sleep,876,task-Diffuse,449,0,8305.8,,,
Fri Jan 01 18:31:48 CST 2010,DIRL,6,68,286,28,task-Sleep,1396,task-Diffuse,1003,4.16171357,null,,,,,
Fri Jan 01 18:31:48 CST 2010,DIRL,7,19,62,49,task-10-0,731,task-Sleep,1367,task-Diffuse,301,3.836126721,null,,,
Fri Jan 01 18:31:48 CST 2010,DIRL,8,85,360,74,task-10-0,640,task-Sleep,1047,task-Diffuse,712,0,10881.1,,,
Fri Jan 01 18:31:55 CST 2010,DIRL,1,83,806,63,task-Sleep,1123,task-Diffuse,1276,0.18710358,null,,,,,
Fri Jan 01 18:31:55 CST 2010,DIRL,2,83,878,79,task-Sleep,1044,task-Diffuse,1355,0,11030.5,,,,,
Fri Jan 01 18:31:55 CST 2010,DIRL,3,102,1362,150,task-Sleep,951,task-Diffuse,1448,0,8990.6,,,,,
Fri Jan 01 18:31:55 CST 2010,DIRL,4,109,997,130,task-Sleep,1007,task-Diffuse,1392,0,10005.7,,,,,
Fri Jan 01 18:31:55 CST 2010,DIRL,5,68,156,61,task-10-0,1209,task-Sleep,918,task-Diffuse,272,0,8880.8,,,
Fri Jan 01 18:31:55 CST 2010,DIRL,6,73,456,45,task-Sleep,1384,task-Diffuse,1015,3.977519434,null,,,,,
Fri Jan 01 18:31:55 CST 2010,DIRL,7,21,180,17,task-10-0,194,task-Sleep,1669,task-Diffuse,536,8.344613922,null,,,
Fri Jan 01 18:31:55 CST 2010,DIRL,8,85,141,78,task-10-0,1339,task-Sleep,875,task-Diffuse,185,0,8201.1,,,
Fri Jan 01 18:34:03 CST 2010,DIFFUSION,1,33,4003,130,0,11200.4,,,,,,,,,
Fri Jan 01 18:34:03 CST 2010,DIFFUSION,2,33,4003,130,0,11205.5,,,,,,,,,
Fri Jan 01 18:34:03 CST 2010,DIFFUSION,3,66,31128,52,0,10285.6,,,,,,,,,
Fri Jan 01 18:34:03 CST 2010,DIFFUSION,4,66,31127,42,0,10285.7,,,,,,,,,
Fri Jan 01 18:34:03 CST 2010,DIFFUSION,5,44,16304,48,0,10375.8,,,,,,,,,
Fri Jan 01 18:34:03 CST 2010,DIFFUSION,6,44,16304,48,0,10710.9,,,,,,,,,
Fri Jan 01 18:34:03 CST 2010,DIFFUSION,7,33,25952,10,0,10746,,,,,,,,,
Fri Jan 01 18:34:03 CST 2010,DIFFUSION,8,55,17842,50,0,10216.1,,,,,,,,,
Fri Jan 01 18:40:53 CST 2010,DIFFUSION,1,26,23509,20160,0,9785.4,,,,,,,,,
Fri Jan 01 18:40:53 CST 2010,DIFFUSION,2,26,23478,20160,0,9920.5,,,,,,,,,
Fri Jan 01 18:40:53 CST 2010,DIFFUSION,3,42,85605,21171,0,7940.6,,,,,,,,,
Fri Jan 01 18:40:53 CST 2010,DIFFUSION,4,42,76733,19910,0,7825.7,,,,,,,,,
Fri Jan 01 18:40:53 CST 2010,DIFFUSION,5,30,63523,18213,0,8470.8,,,,,,,,,
Fri Jan 01 18:40:53 CST 2010,DIFFUSION,6,30,63620,18213,0,8525.9,,,,,,,,,
Fri Jan 01 18:40:53 CST 2010,DIFFUSION,7,22,50525,37641,0,9086,,,,,,,,,
Fri Jan 01 18:40:53 CST 2010,DIFFUSION,8,36,72167,55842,0,7916.1,,,,,,,,,
Fri Jan 01 19:04:48 CST 2010,DIRL,1,66,1232,95,task-Sleep,968,task-Diffuse,1431,0,7325.4,,,,,
Fri Jan 01 19:04:48 CST 2010,DIRL,2,78,112,21,task-Sleep,1632,task-Diffuse,767,4.515627519,null,,,,,
Fri Jan 01 19:04:48 CST 2010,DIRL,3,101,374,50,task-Sleep,1371,task-Diffuse,1028,0.402416294,null,,,,,
Fri Jan 01 19:04:49 CST 2010,DIRL,4,89,1445,159,task-Sleep,961,task-Diffuse,1438,0,7180.7,,,,,
Fri Jan 01 19:04:49 CST 2010,DIRL,5,60,123,46,task-10-0,1950,task-Sleep,273,task-Diffuse,176,0,7745.8,,,
Fri Jan 01 19:04:49 CST 2010,DIRL,6,68,374,44,task-Sleep,1400,task-Diffuse,999,0.951643643,null,,,,,
Fri Jan 01 19:04:49 CST 2010,DIRL,7,21,93,11,task-10-0,206,task-Sleep,1716,task-Diffuse,477,5.795497839,null,,,
Fri Jan 01 19:04:49 CST 2010,DIRL,8,75,97,76,task-10-0,2020,task-Sleep,295,task-Diffuse,84,0,7821.1,,,
Fri Jan 01 19:05:25 CST 2010,DIRL,1,61,1109,85,task-Sleep,979,task-Diffuse,1420,0,7615.4,,,,,
Fri Jan 01 19:05:25 CST 2010,DIRL,2,69,431,49,task-Sleep,1308,task-Diffuse,1091,0,11710.5,,,,,
Fri Jan 01 19:05:25 CST 2010,DIRL,3,88,688,81,task-Sleep,1116,task-Diffuse,1283,0,9060.6,,,,,
Fri Jan 01 19:05:25 CST 2010,DIRL,4,77,1444,169,task-Sleep,953,task-Diffuse,1446,0,6995.7,,,,,
Fri Jan 01 19:05:25 CST 2010,DIRL,5,59,214,36,task-10-0,1116,task-Sleep,704,task-Diffuse,579,0,9470.8,,,
Fri Jan 01 19:05:25 CST 2010,DIRL,6,59,739,65,task-Sleep,1187,task-Diffuse,1212,0,10020.9,,,,,
Fri Jan 01 19:05:25 CST 2010,DIRL,7,18,114,61,task-10-0,889,task-Sleep,1187,task-Diffuse,323,0,10236,,,
Fri Jan 01 19:05:25 CST 2010,DIRL,8,72,104,81,task-10-0,1614,task-Sleep,489,task-Diffuse,296,0,8586.1,,,
Fri Jan 01 19:25:23 CST 2010,DIRL,1,66,1245,98,task-Sleep,951,task-Diffuse,1448,0,7090.4,,,,,
Fri Jan 01 19:25:23 CST 2010,DIRL,2,74,406,44,task-Sleep,1368,task-Diffuse,1031,0.566855437,null,,,,,
Fri Jan 01 19:25:23 CST 2010,DIRL,3,95,852,132,task-Sleep,1144,task-Diffuse,1255,0,9235.6,,,,,
Fri Jan 01 19:25:23 CST 2010,DIRL,4,89,1433,174,task-Sleep,958,task-Diffuse,1441,0,7030.7,,,,,
Fri Jan 01 19:25:23 CST 2010,DIRL,5,60,113,66,task-10-0,2136,task-Sleep,128,task-Diffuse,135,0,7160.8,,,
Fri Jan 01 19:25:23 CST 2010,DIRL,6,64,311,34,task-Sleep,1419,task-Diffuse,980,1.258497414,null,,,,,
Fri Jan 01 19:25:23 CST 2010,DIRL,7,19,47,6,task-10-0,210,task-Sleep,1831,task-Diffuse,358,7.501259404,null,,,
Fri Jan 01 19:25:23 CST 2010,DIRL,8,75,121,81,task-10-0,2139,task-Sleep,125,task-Diffuse,135,0,7136.1,,,
Fri Jan 01 19:25:33 CST 2010,DIRL,1,60,1052,89,task-Sleep,983,task-Diffuse,1416,0,7445.4,,,,,
Fri Jan 01 19:25:33 CST 2010,DIRL,2,66,559,57,task-Sleep,1308,task-Diffuse,1091,0,11700.5,,,,,
Fri Jan 01 19:25:33 CST 2010,DIRL,3,84,905,100,task-Sleep,1078,task-Diffuse,1321,0,8480.6,,,,,
Fri Jan 01 19:25:33 CST 2010,DIRL,4,78,1537,146,task-Sleep,940,task-Diffuse,1459,0,6815.7,,,,,
Fri Jan 01 19:25:34 CST 2010,DIRL,5,54,439,67,task-10-0,787,task-Sleep,1000,task-Diffuse,612,0,7875.8,,,
Fri Jan 01 19:25:34 CST 2010,DIRL,6,56,695,55,task-Sleep,1139,task-Diffuse,1260,0,9245.9,,,,,
Fri Jan 01 19:25:34 CST 2010,DIRL,7,17,209,72,task-10-0,872,task-Sleep,1145,task-Diffuse,382,0,9756,,,
Fri Jan 01 19:25:34 CST 2010,DIRL,8,71,171,73,task-10-0,1621,task-Sleep,507,task-Diffuse,271,0,8661.1,,,
Fri Jan 01 19:26:29 CST 2010,DIFFUSION,1,20,2346,112,0,6510.4,,,,,,,,,
Fri Jan 01 19:26:29 CST 2010,DIFFUSION,2,20,2346,112,0,6515.5,,,,,,,,,
Fri Jan 01 19:26:29 CST 2010,DIFFUSION,3,42,18387,52,0,6120.6,,,,,,,,,
Fri Jan 01 19:26:29 CST 2010,DIFFUSION,4,42,18336,42,0,6120.7,,,,,,,,,
Fri Jan 01 19:26:29 CST 2010,DIFFUSION,5,28,9626,48,0,6125.8,,,,,,,,,
Fri Jan 01 19:26:29 CST 2010,DIFFUSION,6,28,9626,48,0,6305.9,,,,,,,,,
Fri Jan 01 19:26:29 CST 2010,DIFFUSION,7,21,15259,10,0,6326,,,,,,,,,
Fri Jan 01 19:26:29 CST 2010,DIFFUSION,8,35,10442,50,0,6051.1,,,,,,,,,
Fri Jan 01 19:31:07 CST 2010,DIFFUSION,1,16,14694,20160,0,5805.4,,,,,,,,,
Fri Jan 01 19:31:07 CST 2010,DIFFUSION,2,16,14663,20160,0,5855.5,,,,,,,,,
Fri Jan 01 19:31:07 CST 2010,DIFFUSION,3,26,51298,21171,0,5005.6,,,,,,,,,
Fri Jan 01 19:31:07 CST 2010,DIFFUSION,4,26,45649,19910,0,4910.7,,,,,,,,,
Fri Jan 01 19:31:07 CST 2010,DIFFUSION,5,18,39334,18213,0,5210.8,,,,,,,,,
Fri Jan 01 19:31:07 CST 2010,DIFFUSION,6,18,39411,18213,0,5255.9,,,,,,,,,
Fri Jan 01 19:31:07 CST 2010,DIFFUSION,7,14,28966,37641,0,5471,,,,,,,,,
Fri Jan 01 19:31:07 CST 2010,DIFFUSION,8,22,45648,55842,0,4976.1,,,,,,,,,
Sat Jan 02 09:23:27 CST 2010,DIRL,1,329,246,50,task-Sleep,2821,task-Diffuse,1178,0,12665.4,,,,,
Sat Jan 02 09:23:27 CST 2010,DIRL,2,452,234,34,task-Sleep,2994,task-Diffuse,1005,0,14800.5,,,,,
Sat Jan 02 09:23:28 CST 2010,DIRL,3,444,460,119,task-Sleep,2613,task-Diffuse,1386,0,9335.6,,,,,
Sat Jan 02 09:23:28 CST 2010,DIRL,4,516,305,95,task-Sleep,2783,task-Diffuse,1216,0,12010.7,,,,,
Sat Jan 02 09:23:28 CST 2010,DIRL,5,182,128,59,task-10-0,2922,task-Sleep,706,task-Diffuse,371,0,9360.8,,,
Sat Jan 02 09:23:28 CST 2010,DIRL,6,246,193,28,task-Sleep,2958,task-Diffuse,1041,0,14555.9,,,,,
Sat Jan 02 09:23:28 CST 2010,DIRL,7,27,83,11,task-10-0,368,task-Sleep,3072,task-Diffuse,559,0,16881,,,
Sat Jan 02 09:23:28 CST 2010,DIRL,8,241,149,113,task-10-0,3246,task-Sleep,474,task-Diffuse,279,0,8401.1,,,
Sat Jan 02 09:23:28 CST 2010,DIRL,9,444,762,125,task-Sleep,2581,task-Diffuse,1418,0,9076.2,,,,,
Sat Jan 02 09:23:28 CST 2010,DIRL,10,451,151,35,task-Sleep,2902,task-Diffuse,1097,0,13656.3,,,,,
Sat Jan 02 09:23:28 CST 2010,DIRL,11,299,876,147,task-Sleep,2512,task-Diffuse,1487,0,8691.4,,,,,
Sat Jan 02 09:23:28 CST 2010,DIRL,12,152,146,183,task-10-0,3991,task-Sleep,3,task-Diffuse,5,0,6581.5,,,
Sat Jan 02 09:23:28 CST 2010,DIRL,13,366,1491,373,task-Sleep,2383,task-Diffuse,1616,0,6516.6,,,,,
Sat Jan 02 09:23:29 CST 2010,DIRL,14,505,257,55,task-Sleep,2849,task-Diffuse,1150,0,12651.7,,,,,
Sat Jan 02 09:23:29 CST 2010,DIRL,15,360,1527,292,task-Sleep,2357,task-Diffuse,1642,0,6591.8,,,,,
Sat Jan 02 09:23:29 CST 2010,DIRL,16,462,259,52,task-Sleep,2905,task-Diffuse,1094,0,13656.9,,,,,
Sat Jan 02 09:23:29 CST 2010,DIRL,17,451,264,48,task-Sleep,2882,task-Diffuse,1117,0,13062,,,,,
Sat Jan 02 09:23:29 CST 2010,DIRL,18,533,272,40,task-10-0,341,task-Sleep,2715,task-Diffuse,943,0,11732.1,,,
Sat Jan 02 09:45:35 CST 2010,DIRL,1,81,428,40,task-Sleep,1314,task-Diffuse,1085,0,11810.4,,,,,
Sat Jan 02 09:45:35 CST 2010,DIRL,2,79,793,70,task-Sleep,1149,task-Diffuse,1250,0,9560.5,,,,,
Sat Jan 02 09:45:35 CST 2010,DIRL,3,107,664,86,task-Sleep,1153,task-Diffuse,1246,0,9290.6,,,,,
Sat Jan 02 09:45:35 CST 2010,DIRL,4,102,981,127,task-Sleep,1052,task-Diffuse,1347,0,8145.7,,,,,
Sat Jan 02 09:45:35 CST 2010,DIRL,5,71,205,33,task-10-0,424,task-Sleep,1380,task-Diffuse,595,0.648121091,null,,,
Sat Jan 02 09:45:35 CST 2010,DIRL,6,71,539,62,task-Sleep,1284,task-Diffuse,1115,0,11275.9,,,,,
Sat Jan 02 09:45:35 CST 2010,DIRL,7,20,153,49,task-10-0,869,task-Sleep,1283,task-Diffuse,247,0,11431,,,
Sat Jan 02 09:45:35 CST 2010,DIRL,8,85,292,89,task-10-0,787,task-Sleep,1092,task-Diffuse,520,0,8881.1,,,
Sat Jan 02 09:50:28 CST 2010,DIRL,1,40,727,67,task-Sleep,1267,task-Diffuse,1132,0,11145.4,,,,,
Sat Jan 02 09:50:28 CST 2010,DIRL,2,40,672,68,task-Sleep,1235,task-Diffuse,1164,0,10830.5,,,,,
Sat Jan 02 09:50:28 CST 2010,DIRL,3,54,799,102,task-Sleep,1135,task-Diffuse,1264,0,9145.6,,,,,
Sat Jan 02 09:50:28 CST 2010,DIRL,4,54,1051,135,task-Sleep,1056,task-Diffuse,1343,0,8105.7,,,,,
Sat Jan 02 09:50:28 CST 2010,DIRL,5,36,79,23,task-10-0,525,task-Sleep,1408,task-Diffuse,466,1.074017848,null,,,
Sat Jan 02 09:50:28 CST 2010,DIRL,6,36,546,55,task-Sleep,1343,task-Diffuse,1056,0.097256014,null,,,,,
Sat Jan 02 09:50:28 CST 2010,DIRL,7,11,27,51,task-10-0,873,task-Sleep,1353,task-Diffuse,173,0.318512725,null,,,
Sat Jan 02 09:50:29 CST 2010,DIRL,8,45,338,80,task-10-0,771,task-Sleep,1044,task-Diffuse,584,0,8316.1,,,
Sat Jan 02 09:55:07 CST 2010,DIRL,1,69,745,64,task-Sleep,1180,task-Diffuse,1219,0,10070.4,,,,,
Sat Jan 02 09:55:07 CST 2010,DIRL,2,68,767,71,task-Sleep,1101,task-Diffuse,1298,0,9070.5,,,,,
Sat Jan 02 09:55:07 CST 2010,DIRL,3,86,1125,145,task-Sleep,1030,task-Diffuse,1369,0,7790.6,,,,,
Sat Jan 02 09:55:07 CST 2010,DIRL,4,86,1090,131,task-Sleep,1022,task-Diffuse,1377,0,7705.7,,,,,
Sat Jan 02 09:55:07 CST 2010,DIRL,5,60,137,59,task-10-0,934,task-Sleep,1097,task-Diffuse,368,0,9075.8,,,
Sat Jan 02 09:55:07 CST 2010,DIRL,6,60,478,46,task-Sleep,1344,task-Diffuse,1055,0.107547812,null,,,,,
Sat Jan 02 09:55:07 CST 2010,DIRL,7,16,34,38,task-10-0,763,task-Sleep,1392,task-Diffuse,244,0.912052229,null,,,
Sat Jan 02 09:55:07 CST 2010,DIRL,8,74,485,87,task-10-0,676,task-Sleep,1030,task-Diffuse,693,0,8256.1,,,
Sat Jan 02 10:00:24 CST 2010,DIRL,1,72,676,71,task-Sleep,1204,task-Diffuse,1195,0,10300.4,,,,,
Sat Jan 02 10:00:24 CST 2010,DIRL,2,72,755,66,task-Sleep,1208,task-Diffuse,1191,0,10405.5,,,,,
Sat Jan 02 10:00:24 CST 2010,DIRL,3,93,947,120,task-Sleep,1087,task-Diffuse,1312,0,8530.6,,,,,
Sat Jan 02 10:00:24 CST 2010,DIRL,4,88,1124,107,task-Sleep,1031,task-Diffuse,1368,0,7795.7,,,,,
Sat Jan 02 10:00:24 CST 2010,DIRL,5,63,154,58,task-10-0,823,task-Sleep,1136,task-Diffuse,440,0,9470.8,,,
Sat Jan 02 10:00:24 CST 2010,DIRL,6,63,822,83,task-Sleep,1219,task-Diffuse,1180,0,10400.9,,,,,
Sat Jan 02 10:00:24 CST 2010,DIRL,7,18,113,48,task-10-0,867,task-Sleep,1239,task-Diffuse,293,0,10766,,,
Sat Jan 02 10:00:24 CST 2010,DIRL,8,79,318,82,task-10-0,676,task-Sleep,1117,task-Diffuse,606,0,9141.1,,,
Sat Jan 02 10:07:56 CST 2010,DIRL,1,49,1220,103,task-Sleep,840,task-Diffuse,1559,0,11105.4,,,,,
Sat Jan 02 10:07:56 CST 2010,DIRL,2,39,422,36,task-Sleep,1548,task-Diffuse,851,9.896789047,null,,,,,
Sat Jan 02 10:07:56 CST 2010,DIRL,3,54,707,93,task-Sleep,1311,task-Diffuse,1088,6.13455468,null,,,,,
Sat Jan 02 10:07:56 CST 2010,DIRL,4,62,1338,136,task-Sleep,753,task-Diffuse,1646,0,9020.7,,,,,
Sat Jan 02 10:07:56 CST 2010,DIRL,5,40,254,81,task-10-0,1094,task-Sleep,885,task-Diffuse,420,0.097293664,null,,,
Sat Jan 02 10:07:56 CST 2010,DIRL,6,36,298,27,task-Sleep,1582,task-Diffuse,817,10.31988282,null,,,,,
Sat Jan 02 10:07:56 CST 2010,DIRL,7,11,37,45,task-10-0,885,task-Sleep,1308,task-Diffuse,206,6.392556109,null,,,
Sat Jan 02 10:07:56 CST 2010,DIRL,8,45,373,47,task-10-0,231,task-Sleep,1481,task-Diffuse,687,8.748954898,null,,,
Sat Jan 02 10:12:09 CST 2010,DIRL,1,89,847,75,task-Sleep,1060,task-Diffuse,1339,2.73991558,null,,,,,
Sat Jan 02 10:12:09 CST 2010,DIRL,2,89,965,88,task-Sleep,943,task-Diffuse,1456,1.024017253,null,,,,,
Sat Jan 02 10:12:09 CST 2010,DIRL,3,119,1259,147,task-Sleep,817,task-Diffuse,1582,0,10155.6,,,,,
Sat Jan 02 10:12:09 CST 2010,DIRL,4,114,1208,131,task-Sleep,795,task-Diffuse,1604,0,9550.7,,,,,
Sat Jan 02 10:12:09 CST 2010,DIRL,5,79,152,61,task-10-0,1070,task-Sleep,952,task-Diffuse,377,1.050888807,null,,,
Sat Jan 02 10:12:09 CST 2010,DIRL,6,79,686,71,task-Sleep,1050,task-Diffuse,1349,2.492347151,null,,,,,
Sat Jan 02 10:12:09 CST 2010,DIRL,7,22,142,54,task-10-0,747,task-Sleep,1262,task-Diffuse,390,5.691424922,null,,,
Sat Jan 02 10:12:09 CST 2010,DIRL,8,99,257,96,task-10-0,911,task-Sleep,915,task-Diffuse,573,0.408057732,null,,,
Sat Jan 02 10:20:47 CST 2010,DIRL,1,231,490,68,task-Sleep,1770,task-Diffuse,1229,3.308799076,null,,,1770,3000,
Sat Jan 02 10:20:47 CST 2010,DIRL,2,229,676,83,task-Sleep,1720,task-Diffuse,1279,2.567748923,null,,,1720,3000,
Sat Jan 02 10:20:47 CST 2010,DIRL,3,301,827,159,task-Sleep,1540,task-Diffuse,1459,0,14000.6,,,1540,3000,
Sat Jan 02 10:20:47 CST 2010,DIRL,4,301,969,183,task-Sleep,1477,task-Diffuse,1522,0,12470.7,,,1477,3000,
Sat Jan 02 10:20:47 CST 2010,DIRL,5,188,200,58,task-10-0,1122,task-Sleep,1521,task-Diffuse,356,0,14265.8,1521,3000,
Sat Jan 02 10:20:47 CST 2010,DIRL,6,187,187,30,task-Sleep,2052,task-Diffuse,947,7.483181383,null,,,2052,3000,
Sat Jan 02 10:20:47 CST 2010,DIRL,7,27,161,10,task-10-0,239,task-Sleep,2231,task-Diffuse,529,10.36372506,null,2231,3000,
Sat Jan 02 10:20:47 CST 2010,DIRL,8,188,221,90,task-10-0,1225,task-Sleep,1418,task-Diffuse,356,0,11931.1,1418,3000,
Sat Jan 02 10:20:47 CST 2010,DIRL,9,301,827,144,task-Sleep,1500,task-Diffuse,1499,0,12996.2,,,1500,3000,
Sat Jan 02 10:20:47 CST 2010,DIRL,10,228,977,106,task-Sleep,1494,task-Diffuse,1505,0,13936.3,,,1494,3000,
Sat Jan 02 10:20:47 CST 2010,DIRL,11,231,745,94,task-Sleep,1637,task-Diffuse,1362,1.378359612,null,,,1637,3000,
Sat Jan 02 10:20:47 CST 2010,DIRL,12,135,154,123,task-10-0,1538,task-Sleep,1254,task-Diffuse,207,0,8886.5,1254,3000,
Sat Jan 02 10:20:47 CST 2010,DIRL,13,267,1231,219,task-Sleep,1374,task-Diffuse,1625,0,10156.6,,,1374,3000,
Sat Jan 02 10:20:49 CST 2010,DIRL,1,221,861,96,task-Sleep,1687,task-Diffuse,1312,2.062963876,null,,,20988,39000,0.461846154
Sat Jan 02 10:20:49 CST 2010,DIRL,2,221,612,54,task-Sleep,1699,task-Diffuse,1300,2.259550734,null,,,,,
Sat Jan 02 10:20:49 CST 2010,DIRL,3,291,816,124,task-Sleep,1550,task-Diffuse,1449,0,13995.6,,,,,
Sat Jan 02 10:20:49 CST 2010,DIRL,4,267,1018,174,task-Sleep,1463,task-Diffuse,1536,0,11900.7,,,,,
Sat Jan 02 10:20:49 CST 2010,DIRL,5,179,140,55,task-10-0,882,task-Sleep,1509,task-Diffuse,608,0,14025.8,,,
Sat Jan 02 10:20:49 CST 2010,DIRL,6,178,476,54,task-Sleep,1928,task-Diffuse,1071,5.645495875,null,,,,,
Sat Jan 02 10:20:49 CST 2010,DIRL,7,26,145,11,task-10-0,247,task-Sleep,2242,task-Diffuse,510,10.51384099,null,,,
Sat Jan 02 10:20:49 CST 2010,DIRL,8,188,187,112,task-10-0,1275,task-Sleep,1407,task-Diffuse,317,0,11551.1,,,
Sat Jan 02 10:20:49 CST 2010,DIRL,9,291,954,191,task-Sleep,1510,task-Diffuse,1489,0,13281.2,,,,,
Sat Jan 02 10:20:49 CST 2010,DIRL,10,221,732,105,task-Sleep,1648,task-Diffuse,1351,1.519737521,null,,,,,
Sat Jan 02 10:20:49 CST 2010,DIRL,11,221,595,68,task-Sleep,1739,task-Diffuse,1260,2.855709681,null,,,,,
Sat Jan 02 10:20:49 CST 2010,DIRL,12,135,133,121,task-10-0,1523,task-Sleep,1268,task-Diffuse,208,0,8871.5,,,
Sat Jan 02 10:20:49 CST 2010,DIRL,13,267,981,181,task-Sleep,1426,task-Diffuse,1573,0,11231.6,,,,,
Sat Jan 02 10:32:17 CST 2010,DIRL,1,127,184,26,task-Sleep,2110,task-Diffuse,889,7.911950053,null,,,,,
Sat Jan 02 10:32:17 CST 2010,DIRL,2,114,252,15,task-Sleep,2159,task-Diffuse,840,8.397417084,null,,,,,
Sat Jan 02 10:32:17 CST 2010,DIRL,3,133,272,61,task-Sleep,1954,task-Diffuse,1045,4.808376108,null,,,,,
Sat Jan 02 10:32:17 CST 2010,DIRL,4,193,730,141,task-Sleep,1569,task-Diffuse,1430,0,13865.7,,,,,
Sat Jan 02 10:32:17 CST 2010,DIRL,5,61,116,57,task-10-0,801,task-Sleep,1675,task-Diffuse,523,1.724865767,null,,,
Sat Jan 02 10:32:17 CST 2010,DIRL,6,73,238,27,task-Sleep,2153,task-Diffuse,846,8.700191883,null,,,,,
Sat Jan 02 10:32:17 CST 2010,DIRL,7,9,124,17,task-10-0,246,task-Sleep,2219,task-Diffuse,534,10.17049366,null,,,
Sat Jan 02 10:32:17 CST 2010,DIRL,8,112,240,96,task-10-0,1046,task-Sleep,1434,task-Diffuse,519,0,12011.1,,,
Sat Jan 02 10:32:17 CST 2010,DIRL,9,133,301,78,task-Sleep,1993,task-Diffuse,1006,5.416307251,null,,,,,
Sat Jan 02 10:32:17 CST 2010,DIRL,10,147,302,47,task-Sleep,1993,task-Diffuse,1006,5.962451746,null,,,,,
Sat Jan 02 10:32:18 CST 2010,DIRL,11,149,703,105,task-Sleep,1590,task-Diffuse,1409,0.294465943,null,,,,,
Sat Jan 02 10:32:18 CST 2010,DIRL,12,79,130,187,task-10-0,1423,task-Sleep,1374,task-Diffuse,202,0,10986.5,,,
Sat Jan 02 10:32:18 CST 2010,DIRL,13,189,1055,286,task-Sleep,1447,task-Diffuse,1552,0,11126.6,,,,,
Sat Jan 02 10:32:18 CST 2010,DIRL,14,126,291,56,task-Sleep,2098,task-Diffuse,901,7.229243284,null,,,,,
Sat Jan 02 10:32:18 CST 2010,DIRL,15,183,1224,243,task-Sleep,1467,task-Diffuse,1532,0,12006.8,,,,,
Sat Jan 02 10:32:18 CST 2010,DIRL,16,173,804,141,task-Sleep,1658,task-Diffuse,1341,0.937938914,null,,,,,
Sat Jan 02 10:32:18 CST 2010,DIRL,17,114,259,46,task-Sleep,2198,task-Diffuse,801,8.962589302,null,,,,,
Sat Jan 02 10:32:18 CST 2010,DIRL,18,166,323,76,task-10-0,229,task-Sleep,2036,task-Diffuse,734,6.023547979,null,,,
Sat Jan 02 10:44:56 CST 2010,DIRL,1,497,774,122,task-Sleep,1689,task-Diffuse,1310,1.637245694,null,,,1689,3000,
Sat Jan 02 10:44:56 CST 2010,DIRL,2,643,443,111,task-Sleep,1747,task-Diffuse,1252,2.225511543,null,,,1747,3000,
Sat Jan 02 10:44:56 CST 2010,DIRL,3,613,1140,248,task-Sleep,1438,task-Diffuse,1561,0,10440.6,,,1438,3000,
Sat Jan 02 10:44:56 CST 2010,DIRL,4,707,733,96,task-Sleep,1552,task-Diffuse,1447,0,13210.7,,,1552,3000,
Sat Jan 02 10:44:56 CST 2010,DIRL,5,280,227,67,task-10-0,1069,task-Sleep,1511,task-Diffuse,419,0,13915.8,1511,3000,
Sat Jan 02 10:44:56 CST 2010,DIRL,6,345,506,76,task-Sleep,1749,task-Diffuse,1250,2.744948985,null,,,1749,3000,
